Date,Adj Close
2016-04-04,46.252277
2016-04-05,45.808445
2016-04-06,46.299488
2016-04-07,45.751793
2016-04-08,45.865105
2016-04-11,45.742336
2016-04-12,46.167286
2016-04-13,46.667767
2016-04-14,46.686657
2016-04-15,46.629997
2016-04-18,46.951054
2016-04-19,47.073814
2016-04-20,47.12104
2016-04-21,46.88496
2016-04-22,46.903851
2016-04-25,46.809418
2016-04-26,46.903851
2016-04-27,46.99828
2016-04-28,46.563892
2016-04-29,46.318375
2016-05-02,46.677208
2016-05-03,46.27116
2016-05-04,45.997307
2016-05-05,45.987862
2016-05-06,46.120068
2016-05-09,46.157848
2016-05-10,46.733871
2016-05-11,46.337257
2016-05-12,46.318375
2016-05-13,45.940655
2016-05-16,46.384464
2016-05-17,45.959534
2016-05-18,45.978424
2016-05-19,45.817886
2016-05-20,46.101181
2016-05-23,46.03508
2016-05-24,46.658325
2016-05-25,46.969948
2016-05-26,46.969948
2016-05-27,47.168255
2016-05-31,47.130482
2016-06-01,47.224907
2016-06-02,47.366554
2016-06-03,47.253242
2016-06-06,47.479874
2016-06-07,47.55542
2016-06-08,47.706509
2016-06-09,47.630966
2016-06-10,47.168255
2016-06-13,46.781082
2016-06-14,46.714985
2016-06-15,46.658325
2016-06-16,46.790531
2016-06-17,46.629997
2016-06-20,46.934128
2016-06-21,47.038509
2016-06-22,46.972088
2016-06-23,47.569916
2016-06-24,45.871326
2016-06-27,44.99831
2016-06-28,45.79541
2016-06-29,46.59251
2016-06-30,47.228294
2016-07-01,47.351662
2016-07-05,47.000549
2016-07-06,47.285233
2016-07-07,47.25676
2016-07-08,47.968456
2016-07-11,48.158249
2016-07-12,48.50935
2016-07-13,48.499866
2016-07-14,48.746593
2016-07-15,48.708637
2016-07-18,48.813007
2016-07-19,48.746593
2016-07-20,48.983822
2016-07-21,48.813007
2016-07-22,49.031265
2016-07-25,48.898418
2016-07-26,48.945869
2016-07-27,48.869953
2016-07-28,48.945869
2016-07-29,49.021778
2016-08-01,48.96484
2016-08-02,48.661179
2016-08-03,48.803528
2016-08-04,48.850967
2016-08-05,49.249523
2016-08-08,49.22105
2016-08-09,49.240032
2016-08-10,49.126156
2016-08-11,49.3634
2016-08-12,49.315945
2016-08-15,49.486755
2016-08-16,49.22105
2016-08-17,49.277992
2016-08-18,49.410839
2016-08-19,49.344418
2016-08-22,49.344418
2016-08-23,49.439304
2016-08-24,49.192589
2016-08-25,49.145145
2016-08-26,49.059731
2016-08-29,49.325432
2016-08-30,49.230545
2016-08-31,49.116673
2016-09-01,49.126156
2016-09-02,49.353901
2016-09-06,49.496246
2016-09-07,49.515221
2016-09-08,49.401356
2016-09-09,48.196209
2016-09-12,48.879436
2016-09-13,48.167732
2016-09-14,48.158249
2016-09-15,48.632713
2016-09-16,48.461906
2016-09-19,48.492191
2016-09-20,48.482662
2016-09-21,49.025494
2016-09-22,49.349285
2016-09-23,49.082638
2016-09-26,48.692184
2016-09-27,48.977882
2016-09-28,49.244522
2016-09-29,48.777893
2016-09-30,49.158813
2016-10-03,49.025494
2016-10-04,48.787411
2016-10-05,48.977882
2016-10-06,49.006439
2016-10-07,48.83503
2016-10-10,49.063583
2016-10-11,48.482662
2016-10-12,48.511242
2016-10-13,48.368389
2016-10-14,48.368389
2016-10-17,48.235069
2016-10-18,48.520763
2016-10-19,48.654087
2016-10-20,48.568378
2016-10-21,48.587421
2016-10-24,48.806454
2016-10-25,48.635036
2016-10-26,48.520763
2016-10-27,48.377911
2016-10-28,48.225544
2016-10-31,48.244587
2016-11-01,47.901756
2016-11-02,47.577965
2016-11-03,47.387493
2016-11-04,47.320839
2016-11-07,48.358868
2016-11-08,48.5779
2016-11-09,49.101677
2016-11-10,49.187386
2016-11-11,49.1493
2016-11-14,49.206432
2016-11-15,49.577843
2016-11-16,49.520699
2016-11-17,49.777828
2016-11-18,49.68259
2016-11-21,50.034954
2016-11-22,50.149227
2016-11-23,50.196854
2016-11-25,50.396835
2016-11-28,50.130188
2016-11-29,50.225418
2016-11-30,50.063522
2016-12-01,49.892101
2016-12-02,49.892101
2016-12-05,50.215893
2016-12-06,50.406364
2016-12-07,51.053936
2016-12-08,51.196781
2016-12-09,51.472954
2016-12-12,51.387245
2016-12-13,51.720566
2016-12-14,51.311066
2016-12-15,51.520576
2016-12-16,51.463436
2016-12-19,51.526707
2016-12-20,51.737598
2016-12-21,51.603397
2016-12-22,51.50753
2016-12-23,51.574638
2016-12-27,51.699257
2016-12-28,51.296631
2016-12-29,51.267872
2016-12-30,51.056969
2017-01-03,51.450016
2017-01-04,51.766365
2017-01-05,51.766365
2017-01-06,51.967682
2017-01-09,51.804707
2017-01-10,51.785534
2017-01-11,51.90057
2017-01-12,51.823875
2017-01-13,51.938923
2017-01-17,51.756771
2017-01-18,51.871815
2017-01-19,51.699257
2017-01-20,51.852638
2017-01-23,51.728016
2017-01-24,52.092304
2017-01-25,52.504509
2017-01-26,52.47575
2017-01-27,52.389473
2017-01-30,52.08271
2017-01-31,52.073128
2017-02-01,52.092304
2017-02-02,52.121056
2017-02-03,52.504509
2017-02-06,52.418232
