Date,Adj Close
2016-04-04,105.518127
2016-04-05,104.274162
2016-04-06,105.366203
2016-04-07,103.068192
2016-04-08,103.182144
2016-04-11,103.523987
2016-04-12,104.872406
2016-04-13,106.391754
2016-04-14,106.448715
2016-04-15,104.312149
2016-04-18,102.061638
2016-04-19,101.52037
2016-04-20,101.729279
2016-04-21,100.627762
2016-04-22,100.352371
2016-04-25,99.782631
2016-04-26,99.089409
2016-04-27,92.888634
2016-04-28,90.049362
2016-04-29,89.014297
2016-05-02,88.919334
2016-05-03,90.381714
2016-05-04,89.441612
2016-05-05,89.078583
2016-05-06,88.581795
2016-05-09,88.648651
2016-05-10,89.250542
2016-05-11,88.381157
2016-05-12,86.308014
2016-05-13,86.479965
2016-05-16,89.690018
2016-05-17,89.317413
2016-05-18,90.339684
2016-05-19,89.995728
2016-05-20,90.970207
2016-05-23,92.126205
2016-05-24,93.530609
2016-05-25,95.173828
2016-05-26,95.928566
2016-05-27,95.871239
2016-05-31,95.403122
2016-06-01,94.065598
2016-06-02,93.358643
2016-06-03,93.549706
2016-06-06,94.228004
2016-06-07,94.610161
2016-06-08,94.524185
2016-06-09,95.202492
2016-06-10,94.419098
2016-06-13,92.995583
2016-06-14,93.110229
2016-06-15,92.80452
2016-06-16,93.196228
2016-06-17,91.075302
2016-06-20,90.85556
2016-06-21,91.629425
2016-06-22,91.285477
2016-06-23,91.810951
2016-06-24,89.231445
2016-06-27,87.932129
2016-06-28,89.412949
2016-06-29,90.186806
2016-06-30,91.333252
2016-07-01,91.610306
2016-07-05,90.750465
2016-07-06,91.26638
2016-07-07,91.658073
2016-07-08,92.365028
2016-07-11,92.651665
2016-07-12,93.072037
2016-07-13,92.546562
2016-07-14,94.380875
2016-07-15,94.371315
2016-07-18,95.374451
2016-07-19,95.412666
2016-07-20,95.498657
2016-07-21,94.99231
2016-07-22,94.256683
2016-07-25,92.995583
2016-07-26,92.355492
2016-07-27,98.355217
2016-07-28,99.683159
2016-07-29,99.558975
2016-08-01,101.316849
2016-08-02,99.816925
2016-08-03,101.068451
2016-08-04,101.692818
2016-08-05,103.239288
2016-08-08,104.094177
2016-08-09,104.516815
2016-08-10,103.738762
2016-08-11,103.671532
2016-08-12,103.911659
2016-08-15,105.160378
2016-08-16,105.064316
2016-08-17,104.910622
2016-08-18,104.776161
2016-08-19,105.045113
2016-08-22,104.228661
2016-08-23,104.555229
2016-08-24,103.767593
2016-08-25,103.325737
2016-08-26,102.720581
2016-08-29,102.605331
2016-08-30,101.817673
2016-08-31,101.913734
2016-09-01,102.518875
2016-09-02,103.479424
2016-09-06,103.450592
2016-09-07,104.084557
2016-09-08,101.356606
2016-09-09,99.060921
2016-09-12,101.27977
2016-09-13,103.690727
2016-09-14,107.360023
2016-09-15,111.010086
2016-09-16,110.385735
2016-09-19,109.098602
2016-09-20,109.088982
2016-09-21,109.069778
2016-09-22,110.097565
2016-09-23,108.262924
2016-09-26,108.426224
2016-09-27,108.627937
2016-09-28,109.454002
2016-09-29,107.753845
2016-09-30,108.589523
2016-10-03,108.080414
2016-10-04,108.541481
2016-10-05,108.589523
2016-10-06,109.39637
2016-10-07,109.559677
2016-10-10,111.471146
2016-10-11,111.711288
2016-10-12,112.710236
2016-10-13,112.364464
2016-10-14,112.9888
2016-10-17,112.911964
2016-10-18,112.835114
2016-10-19,112.498932
2016-10-20,112.441284
2016-10-21,111.999451
2016-10-24,113.008018
2016-10-25,113.584343
2016-10-26,111.029289
2016-10-27,109.963097
2016-10-28,109.233078
2016-10-31,109.060188
2016-11-01,107.091064
2016-11-02,107.187111
2016-11-03,106.038208
2016-11-04,105.082375
2016-11-07,106.598175
2016-11-08,107.225731
2016-11-09,107.051956
2016-11-10,104.068626
2016-11-11,104.686531
2016-11-14,102.060455
2016-11-15,103.412117
2016-11-16,106.19268
2016-11-17,106.15406
2016-11-18,106.260269
