Date,Adj Close
2016-04-04,86.487137
2016-04-05,85.724083
2016-04-06,86.647285
2016-04-07,85.648712
2016-04-08,85.790054
2016-04-11,85.582802
2016-04-12,86.402344
2016-04-13,87.231331
2016-04-14,87.400887
2016-04-15,87.193649
2016-04-18,87.843651
2016-04-19,88.154518
2016-04-20,88.239288
2016-04-21,87.947273
2016-04-22,87.636391
2016-04-25,87.598724
2016-04-26,87.504509
2016-04-27,87.523346
2016-04-28,86.760292
2016-04-29,86.402344
2016-05-02,87.090019
2016-05-03,86.364677
2016-05-04,85.884239
2016-05-05,85.827713
2016-05-06,86.166832
2016-05-09,86.23278
2016-05-10,87.344376
2016-05-11,86.571915
2016-05-12,86.628433
2016-05-13,85.84655
2016-05-16,86.647285
2016-05-17,85.771194
2016-05-18,85.903084
2016-05-19,85.535698
2016-05-20,86.034958
2016-05-23,85.884239
2016-05-24,87.005234
2016-05-25,87.664658
2016-05-26,87.645813
2016-05-27,87.947273
2016-05-31,87.824814
2016-06-01,87.900162
2016-06-02,88.06031
2016-06-03,87.853058
2016-06-06,88.248718
2016-06-07,88.295815
2016-06-08,88.587845
2016-06-09,88.465378
2016-06-10,87.815384
2016-06-13,87.137115
2016-06-14,87.014656
2016-06-15,86.769722
2016-06-16,87.203072
2016-06-17,86.675545
2016-06-20,87.127701
2016-06-21,87.411324
2016-06-22,87.288185
2016-06-23,88.377518
2016-06-24,85.346344
2016-06-27,84.105461
2016-06-28,85.545273
2016-06-29,86.890358
2016-06-30,87.998627
2016-07-01,88.150177
2016-07-05,87.667091
2016-07-06,88.254372
2016-07-07,88.169128
2016-07-08,89.438431
2016-07-11,89.722603
2016-07-12,90.26252
2016-07-13,90.272003
2016-07-14,90.783501
2016-07-15,90.679314
2016-07-18,90.982422
2016-07-19,90.982422
2016-07-20,91.370804
2016-07-21,90.99189
2016-07-22,91.323441
2016-07-25,91.067673
2016-07-26,90.849815
2016-07-27,91.067673
2016-07-28,91.0961
