Date,Adj Close
2016-04-04,18.680683
2016-04-05,18.556335
2016-04-06,18.635725
2016-04-07,18.651985
2016-04-08,18.54677
2016-04-11,18.54677
2016-04-12,18.642422
2016-04-13,18.948503
2016-04-14,19.149374
2016-04-15,18.910246
2016-04-18,18.954245
2016-04-19,18.550594
2016-04-20,18.714161
2016-04-21,18.89781
2016-04-22,18.852854
2016-04-25,18.766769
2016-04-26,18.719896
2016-04-27,18.623291
2016-04-28,18.742855
2016-04-29,18.058949
2016-05-02,18.173731
2016-05-03,17.905907
2016-05-04,17.418085
2016-05-05,17.37026
2016-05-06,17.159828
2016-05-09,17.504171
2016-05-10,17.639996
2016-05-11,17.511824
2016-05-12,17.168436
2016-05-13,17.322433
2016-05-16,17.485043
2016-05-17,17.360695
2016-05-18,17.485043
2016-05-19,17.187565
2016-05-20,17.408522
2016-05-23,17.576866
2016-05-24,18.09721
2016-05-25,18.259817
2016-05-26,18.384163
2016-05-27,18.45112
2016-05-31,18.642422
2016-06-01,18.671116
2016-06-02,18.883463
2016-06-03,18.718943
2016-06-06,19.053722
2016-06-07,19.063288
2016-06-08,19.053722
2016-06-09,18.776333
2016-06-10,18.747639
2016-06-13,18.470249
2016-06-14,18.403294
2016-06-15,18.556335
2016-06-16,18.575464
2016-06-17,18.718943
2016-06-20,18.814592
2016-06-21,18.728506
2016-06-22,18.592682
2016-06-23,18.766769
2016-06-24,18.135468
2016-06-27,17.465912
2016-06-28,17.884863
2016-06-29,18.327728
2016-06-30,18.45112
2016-07-01,18.605118
2016-07-05,18.410944
2016-07-06,18.355467
2016-07-07,18.766769
2016-07-08,19.158939
2016-07-11,19.23546
2016-07-12,19.570238
2016-07-13,19.589369
2016-07-14,19.402849
2016-07-15,19.412415
2016-07-18,19.581717
2016-07-19,19.21633
2016-07-20,19.528152
2016-07-21,19.493715
2016-07-22,19.259373
2016-07-25,19.249807
2016-07-26,19.455458
2016-07-27,19.62476
2016-07-28,19.799803
2016-07-29,19.694584
2016-08-01,19.733803
2016-08-02,19.333979
