Date,Adj Close
2016-04-04,179.419998
2016-04-05,182.289993
2016-04-06,179.179993
2016-04-07,173.789993
2016-04-08,176.619995
2016-04-11,176.759995
2016-04-12,178.770004
2016-04-13,178.929993
2016-04-14,177.899994
2016-04-15,179.809998
2016-04-18,179.479996
2016-04-19,176.619995
2016-04-20,178.029999
2016-04-21,173.309998
2016-04-22,159.410004
2016-04-25,157.669998
2016-04-26,156.429993
2016-04-27,156.479996
2016-04-28,155.410004
2016-04-29,156.080002
2016-05-02,158.350006
2016-05-03,154.330002
2016-05-04,152.509995
2016-05-05,154.440002
2016-05-06,154.210007
2016-05-09,153.639999
2016-05-10,154.25
2016-05-11,152.039993
2016-05-12,155.449997
2016-05-13,150.039993
2016-05-16,151.350006
2016-05-17,146.580002
2016-05-18,146.419998
2016-05-19,147.740005
2016-05-20,150.600006
2016-05-23,153.300003
2016-05-24,157.580002
2016-05-25,160.580002
2016-05-26,157.449997
2016-05-27,159.809998
2016-05-31,155.399994
2016-06-01,156.389999
2016-06-02,156.100006
2016-06-03,154.139999
2016-06-06,155.25
2016-06-07,156.440002
2016-06-08,161.960007
2016-06-09,160.729996
2016-06-10,159.889999
2016-06-13,157.679993
2016-06-14,159.169998
2016-06-15,157.5
2016-06-16,159.690002
2016-06-17,159.440002
2016-06-20,159.759995
2016-06-21,161.869995
2016-06-22,160.479996
2016-06-23,161.110001
2016-06-24,161.020004
2016-06-27,163.860001
2016-06-28,163.350006
2016-06-29,162.800003
2016-06-30,171.029999
2016-07-01,166.639999
2016-07-05,167.880005
2016-07-06,168.809998
2016-07-07,168.529999
2016-07-08,171.130005
2016-07-11,170.75
2016-07-12,169.589996
2016-07-13,169.690002
2016-07-14,167.559998
2016-07-15,169.5
2016-07-18,166.710007
2016-07-19,164.669998
2016-07-20,165.990005
2016-07-21,164.740005
2016-07-22,190.160004
2016-07-25,181.649994
2016-07-26,183.380005
2016-07-27,180.210007
2016-07-28,180.169998
2016-07-29,182.880005
2016-08-01,182.160004
2016-08-02,179.910004
2016-08-03,178.300003
2016-08-04,179.449997
2016-08-05,179.449997
2016-08-08,179.619995
2016-08-09,180.110001
2016-08-10,181.639999
2016-08-11,184.020004
2016-08-12,182.779999
2016-08-15,186.550003
2016-08-16,191.470001
2016-08-17,186.610001
2016-08-18,189.050003
2016-08-19,188.820007
2016-08-22,189.199997
2016-08-23,190.470001
2016-08-24,191.789993
2016-08-25,190.910004
2016-08-26,192.050003
2016-08-29,190.279999
2016-08-30,185.059998
2016-08-31,182.649994
2016-09-01,182.199997
2016-09-02,186.059998
2016-09-06,184.149994
2016-09-07,183.080002
2016-09-08,179.880005
2016-09-09,174.25
2016-09-12,174.639999
2016-09-13,168.5
2016-09-14,165.169998
2016-09-15,164.5
2016-09-16,162.149994
2016-09-19,158.190002
2016-09-20,153.399994
2016-09-21,151.059998
2016-09-22,151.320007
2016-09-23,152.300003
2016-09-26,149.759995
2016-09-27,150.289993
2016-09-28,150.789993
2016-09-29,151.610001
2016-09-30,155.259995
2016-10-03,154.660004
2016-10-04,153.300003
2016-10-05,155.029999
2016-10-06,155.470001
2016-10-07,157.440002
2016-10-10,156.899994
2016-10-11,158.220001
2016-10-12,162.800003
2016-10-13,163.179993
2016-10-14,155.410004
2016-10-17,155.100006
2016-10-18,158.100006
2016-10-19,160.649994
2016-10-20,156.25
2016-10-21,163.0
2016-10-24,165.199997
2016-10-25,163.199997
2016-10-26,159.399994
2016-10-27,156.0
2016-10-28,157.600006
2016-10-31,155.25
2016-11-01,155.600006
2016-11-02,155.550003
2016-11-03,155.600006
2016-11-04,156.800003
2016-11-07,160.050003
2016-11-08,162.649994
2016-11-09,164.149994
2016-11-10,168.350006
2016-11-11,173.449997
2016-11-14,175.300003
2016-11-15,171.75
2016-11-16,167.350006
2016-11-17,165.199997
2016-11-18,165.800003
2016-11-21,169.350006
2016-11-22,172.300003
2016-11-23,174.050003
2016-11-25,174.899994
2016-11-28,177.699997
2016-11-29,178.0
2016-11-30,173.100006
2016-12-01,170.699997
2016-12-02,173.0
2016-12-05,175.0
2016-12-06,174.399994
2016-12-07,175.75
2016-12-08,174.949997
2016-12-09,173.550003
2016-12-12,172.149994
2016-12-13,171.800003
2016-12-14,169.350006
2016-12-15,169.199997
2016-12-16,170.25
2016-12-19,172.199997
2016-12-20,169.100006
2016-12-21,167.350006
2016-12-22,166.649994
2016-12-23,169.600006
2016-12-27,171.600006
2016-12-28,169.300003
2016-12-29,169.949997
2016-12-30,169.850006
2017-01-03,170.399994
2017-01-04,174.899994
2017-01-05,172.25
2017-01-06,171.350006
2017-01-09,161.300003
2017-01-10,160.600006
2017-01-11,156.600006
2017-01-12,157.300003
2017-01-13,158.600006
2017-01-17,156.949997
2017-01-18,155.350006
2017-01-19,153.199997
2017-01-20,154.75
2017-01-23,155.899994
2017-01-24,156.949997
2017-01-25,156.149994
2017-01-26,154.850006
2017-01-27,153.850006
2017-01-30,153.25
2017-01-31,153.699997
2017-02-01,153.699997
2017-02-02,156.300003
2017-02-03,155.0
2017-02-06,155.699997
2017-02-07,155.600006
2017-02-08,157.550003
2017-02-09,162.5
2017-02-10,162.5
2017-02-13,162.199997
2017-02-14,165.199997
2017-02-15,166.550003
2017-02-16,164.949997
2017-02-17,169.75
2017-02-21,168.75
2017-02-22,166.850006
2017-02-23,157.899994
2017-02-24,159.199997
2017-02-27,157.649994
2017-02-28,158.649994
2017-03-01,160.800003
2017-03-02,161.449997
2017-03-03,161.350006
2017-03-06,155.0
2017-03-07,154.75
2017-03-08,153.600006
2017-03-09,151.800003
2017-03-10,146.600006
2017-03-13,146.949997
2017-03-14,145.899994
2017-03-15,148.050003
2017-03-16,148.350006
2017-03-17,149.399994
2017-03-20,149.100006
2017-03-21,148.350006
2017-03-22,149.300003
2017-03-23,148.949997
2017-03-24,149.100006
2017-03-27,149.199997
2017-03-28,144.899994
2017-03-29,145.449997
2017-03-30,145.699997
2017-03-31,144.649994
2017-04-03,144.600006
2017-04-04,141.949997
2017-04-05,140.350006
2017-04-06,141.399994
2017-04-07,139.899994
2017-04-10,142.300003
2017-04-11,141.449997
2017-04-12,139.5
2017-04-13,139.050003
2017-04-17,139.949997
2017-04-18,139.600006
2017-04-19,141.100006
2017-04-20,138.449997
2017-04-21,139.050003
2017-04-24,142.050003
2017-04-25,144.300003
2017-04-26,141.850006
2017-04-27,140.800003
2017-04-28,144.350006
2017-05-01,144.199997
2017-05-02,140.949997
2017-05-03,138.300003
2017-05-04,142.75
2017-05-05,146.350006
2017-05-08,148.600006
2017-05-09,141.350006
2017-05-10,143.350006
2017-05-11,144.899994
2017-05-12,143.149994
2017-05-15,143.149994
2017-05-16,141.75
2017-05-17,140.050003
2017-05-18,140.25
2017-05-19,143.149994
2017-05-22,143.449997
2017-05-23,143.550003
2017-05-24,145.25
2017-05-25,143.949997
2017-05-26,144.850006
2017-05-30,143.600006
2017-05-31,142.75
2017-06-01,145.850006
2017-06-02,143.899994
2017-06-05,146.199997
2017-06-06,144.25
2017-06-07,141.399994
2017-06-08,136.350006
2017-06-09,137.550003
2017-06-12,135.899994
2017-06-13,135.449997
2017-06-14,134.649994
2017-06-15,133.699997
2017-06-16,132.949997
2017-06-19,132.699997
2017-06-20,132.399994
2017-06-21,129.949997
2017-06-22,130.550003
2017-06-23,130.699997
2017-06-26,129.949997
2017-06-27,129.899994
2017-06-28,132.350006
2017-06-29,133.300003
2017-06-30,132.149994
2017-07-03,134.050003
2017-07-05,133.5
2017-07-06,132.800003
2017-07-07,131.75
2017-07-10,132.600006
2017-07-11,132.149994
2017-07-12,133.0
2017-07-13,130.75
2017-07-14,131.75
2017-07-17,132.699997
2017-07-18,132.800003
2017-07-19,131.449997
2017-07-20,132.5
2017-07-21,137.300003
2017-07-24,130.5
2017-07-25,134.5
2017-07-26,133.949997
2017-07-27,135.649994
2017-07-28,154.050003
2017-07-31,156.800003
2017-08-01,158.350006
2017-08-02,154.25
2017-08-03,150.949997
2017-08-04,148.449997
2017-08-07,150.75
2017-08-08,149.449997
2017-08-09,150.149994
2017-08-10,147.949997
2017-08-11,147.649994
2017-08-14,148.75
2017-08-15,149.300003
2017-08-16,149.449997
2017-08-17,148.0
2017-08-18,146.0
2017-08-21,145.300003
2017-08-22,146.550003
2017-08-23,146.050003
2017-08-24,145.25
2017-08-25,148.25
2017-08-28,148.800003
2017-08-29,151.800003
2017-08-30,150.5
2017-08-31,149.0
2017-09-01,148.350006
2017-09-05,149.5
2017-09-06,149.550003
2017-09-07,148.600006
2017-09-08,150.449997
2017-09-11,152.350006
2017-09-12,154.350006
2017-09-13,154.100006
2017-09-14,153.5
2017-09-15,152.199997
2017-09-18,152.75
2017-09-19,152.449997
2017-09-20,152.600006
2017-09-21,151.600006
2017-09-22,154.25
2017-09-25,153.0
2017-09-26,161.649994
2017-09-27,161.899994
2017-09-28,159.0
2017-09-29,156.199997
2017-10-02,157.800003
2017-10-03,161.5
2017-10-04,167.149994
2017-10-05,167.600006
2017-10-06,165.199997
2017-10-09,166.800003
2017-10-10,168.0
2017-10-11,171.149994
2017-10-12,172.300003
2017-10-13,173.75
2017-10-16,176.699997
2017-10-17,178.850006
2017-10-18,178.600006
2017-10-19,178.149994
2017-10-20,172.850006
2017-10-23,175.550003
2017-10-24,178.0
2017-10-25,180.0
2017-10-26,176.050003
2017-10-27,167.25
2017-10-30,172.0
2017-10-31,178.050003
2017-11-01,178.300003
2017-11-02,174.699997
2017-11-03,173.5
2017-11-06,172.949997
2017-11-07,173.649994
2017-11-08,174.75
2017-11-09,176.100006
2017-11-10,176.399994
2017-11-13,173.199997
2017-11-14,173.0
2017-11-15,170.199997
2017-11-16,171.899994
2017-11-17,174.600006
2017-11-20,176.5
2017-11-21,178.550003
2017-11-22,177.149994
2017-11-24,177.699997
2017-11-27,178.050003
2017-11-28,180.600006
2017-11-29,178.5
2017-11-30,179.850006
2017-12-01,182.25
2017-12-04,185.649994
2017-12-05,184.399994
2017-12-06,188.699997
2017-12-07,189.949997
2017-12-08,194.0
2017-12-11,193.0
2017-12-12,186.75
2017-12-13,184.899994
2017-12-14,185.0
2017-12-15,187.449997
2017-12-18,189.600006
2017-12-19,186.75
2017-12-20,189.100006
2017-12-21,190.899994
2017-12-22,191.300003
2017-12-26,194.5
2017-12-27,194.600006
2017-12-28,190.899994
2017-12-29,191.100006
2018-01-02,190.0
2018-01-03,186.949997
2018-01-04,187.899994
2018-01-05,187.350006
2018-01-08,188.0
2018-01-09,191.800003
2018-01-10,193.75
2018-01-11,192.649994
2018-01-12,190.5
2018-01-16,190.199997
2018-01-17,191.100006
2018-01-18,188.850006
2018-01-19,188.899994
2018-01-22,188.100006
2018-01-23,190.550003
2018-01-24,188.399994
2018-01-25,186.0
2018-01-26,189.649994
